FeatureIndex	FileName	MonoisotopicMass	AverageMass	MassCount	StartRetentionTime	EndRetentionTime	RetentionTimeDuration	ApexRetentionTime	SumIntensity	MaxIntensity	MinCharge	MaxCharge	ChargeCount	IsotopeCosineScore	ChargeIntensityCosineScore
475	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6648.439873	6652.542704	20	1739.59	1858.88	119.286	1828.59	1.82488e+09	3.29492e+08	5	13	9	0.996756	0.980299
476	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5273.682167	5276.979220	5	1070.18	1140.13	69.9559	1070.18	1.30637e+09	3.28741e+08	5	10	6	0.973472	0.888493
477	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11099.625024	11106.534410	3	2228.49	2275.66	47.1703	2228.49	6.87219e+08	3.27987e+08	8	19	10	0.975892	0.873816
478	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5807.766518	5811.372598	5	1566.87	1611.67	44.7994	1566.87	1.06246e+09	3.27889e+08	5	11	7	0.971285	0.96771
479	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13566.150006	13574.618271	5	2929.17	3030.1	100.93	2972.74	6.94684e+08	3.25457e+08	11	25	15	0.978662	0.978641
480	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15474.305129	15483.990899	6	2718.02	2728.24	10.2197	2719.31	1.16273e+09	3.25353e+08	14	28	15	0.995279	0.993965
481	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10305.460091	10311.908155	7	2363.11	2403.16	40.0532	2375.16	1.43469e+09	3.25066e+08	8	18	11	0.994041	0.982126
482	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6344.044947	6347.979465	10	1424.81	1454.97	30.1549	1436.33	1.96578e+09	3.24829e+08	6	12	7	0.997387	0.974295
483	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13567.140027	13575.608292	14	2906.1	3042.01	135.913	2964.58	2.17078e+09	3.24579e+08	9	27	17	0.994272	0.979652
484	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5484.645290	5488.061123	2	1395.03	1452.63	57.599	1452.63	4.81776e+08	3.23268e+08	5	10	6	0.976796	0.949348
485	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16563.629604	16573.962794	3	2871.49	2886.52	15.0334	2878.42	6.17406e+08	3.21934e+08	13	31	19	0.987512	0.876521
486	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9921.110568	9927.337670	34	4014.19	4173.89	159.691	4121.52	5.38707e+09	3.21279e+08	7	19	13	0.999422	0.966521
487	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5986.719145	5990.428959	3	2015.76	2028.33	12.5707	2019.87	5.78919e+08	3.19995e+08	5	11	7	0.983139	0.891155
488	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9250.860373	9256.595820	12	3174.2	3273.29	99.0923	3260.39	1.64384e+09	3.19279e+08	7	16	10	0.989858	0.95382
489	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6473.394507	6477.392784	7	1459.14	1490.53	31.3954	1469.68	1.53256e+09	3.18914e+08	7	12	6	0.998496	0.978978
490	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7236.284805	7240.823703	7	1305.24	1322.86	17.6231	1318.64	1.5584e+09	3.17613e+08	6	14	9	0.997111	0.916602
491	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7622.419406	7627.191930	6	816.659	872.429	55.77	861.093	1.16023e+09	3.17445e+08	6	14	9	0.989468	0.881083
492	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7444.001713	7448.670082	5	2473.87	2492.55	18.6801	2483.62	8.66431e+08	3.16809e+08	7	13	7	0.99172	0.991213
493	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8898.479440	8904.006793	6	3375.8	3432.68	56.8774	3375.8	1.04901e+09	3.16791e+08	7	15	9	0.952402	0.980943
494	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10769.090317	10775.814233	16	3116.44	3260.39	143.946	3174.2	2.49583e+09	3.13057e+08	7	19	13	0.998245	0.957034
495	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16594.621577	16604.968642	5	2918.62	2950.25	31.6351	2929.17	9.53617e+08	3.12942e+08	13	32	19	0.986771	0.973489
496	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11673.098834	11680.364558	2	3294.58	3305.73	11.1572	3305.73	5.97014e+08	3.1117e+08	11	17	7	0.758871	0.997783
497	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11015.914246	11022.782640	5	1708.88	1752.33	43.4507	1735.5	9.8997e+08	3.1061e+08	8	22	15	0.993911	0.974229
498	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	14452.643512	14461.632055	6	3658.72	3684.09	25.3706	3684.09	1.47743e+09	3.09966e+08	11	24	14	0.970324	0.991454
499	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10339.422364	10345.881791	3	2237.38	2253.76	16.3773	2253.76	6.22579e+08	3.09549e+08	10	19	9	0.910983	0.989843
500	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	3435.801599	3437.910313	9	2184.87	2229.74	44.8679	2222.94	1.89757e+09	3.09325e+08	3	6	4	0.942268	0.995349
501	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15424.322763	15433.983410	5	2624.65	2666.29	41.64	2638.46	1.06275e+09	3.09308e+08	13	29	15	0.974362	0.990637
502	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8147.758450	8152.843978	2	1336.68	1369	32.3247	1336.68	3.59169e+08	3.08934e+08	7	15	9	0.975341	0.901476
503	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8031.637591	8036.648009	4	1384.69	1404.51	19.8224	1384.69	7.31084e+08	3.08448e+08	7	16	10	0.987384	0.914881
504	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7275.375907	7279.942111	4	1089.73	1103.94	14.2089	1095.58	9.04068e+08	3.08427e+08	6	14	9	0.996508	0.880313
505	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7780.121603	7784.999259	2	2577.71	2588.45	10.7409	2577.71	5.92931e+08	3.05581e+08	6	12	7	0.869504	0.949645
506	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11072.683380	11079.576769	2	2436.95	2483.62	46.671	2436.95	4.01024e+08	3.04537e+08	8	19	10	0.910618	0.717935
507	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	17046.225946	17056.846336	20	4179.61	4326.02	146.417	4192.59	1.95274e+09	3.03881e+08	13	31	19	0.996679	0.997601
508	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8034.724466	8039.734884	6	1114.19	1175.68	61.4857	1152.55	1.37685e+09	3.03873e+08	6	15	10	0.971173	0.874557
509	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10405.846059	10412.348851	2	3893.21	3917.57	24.3518	3893.21	4.29895e+08	3.03856e+08	7	18	10	0.94699	0.689336
510	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7621.434463	7626.206988	3	1181.16	1234.75	53.5948	1184.86	6.26626e+08	3.03352e+08	6	15	10	0.964702	0.90634
511	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11016.925767	11023.794160	17	1708.88	1783.5	74.6214	1718.63	2.76546e+09	3.02436e+08	8	22	15	0.996187	0.96769
512	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7290.393966	7294.962421	3	1305.24	1341.8	36.5616	1336.68	5.77894e+08	3.0184e+08	6	14	9	0.989493	0.929401
513	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13550.149696	13558.604121	12	2942.29	3104.09	161.802	3003.76	2.35875e+09	3.00531e+08	9	26	16	0.993606	0.984583
514	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12065.232509	12072.820968	18	3025.1	3153.26	128.161	3131.37	2.23502e+09	2.99291e+08	9	22	14	0.994391	0.997044
515	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10351.434900	10357.901117	9	2032.89	2174.31	141.42	2040.17	1.39626e+09	2.98943e+08	8	20	13	0.984966	0.983362
516	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	14409.704929	14418.668704	11	3525.7	3656.28	130.585	3625.46	1.49272e+09	2.97939e+08	12	26	15	0.991651	0.97736
517	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7275.487261	7280.053464	13	2205.09	2314.95	109.863	2280.42	2.03259e+09	2.97386e+08	5	13	9	0.995199	0.95311
518	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9249.860128	9255.595575	23	3351.98	3515.14	163.161	3389.4	2.03639e+09	2.94999e+08	7	18	11	0.999043	0.968002
519	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6635.458560	6639.547559	5	1446.22	1487.6	41.3732	1454.97	8.94001e+08	2.94617e+08	6	13	8	0.910903	0.924813
520	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6650.446064	6654.548896	5	1524.81	1611.67	86.8608	1555.55	8.62841e+08	2.92952e+08	6	13	8	0.906484	0.973286
521	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7590.457704	7595.205147	4	859.327	881.742	22.4151	861.093	8.84114e+08	2.92681e+08	6	14	9	0.94855	0.91834
522	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8899.477092	8905.004445	4	3366.41	3395.3	28.8904	3368.96	1.00586e+09	2.9228e+08	6	15	9	0.932104	0.909312
523	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16777.098856	16787.547850	40	3881.56	4153.43	271.874	4003.33	4.14977e+09	2.91432e+08	12	32	21	0.996727	0.994317
524	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7260.345862	7264.912066	2	1279.15	1295.04	15.8886	1279.15	3.58779e+08	2.91188e+08	6	14	9	0.951293	0.872301
525	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13609.459366	13617.941185	13	3820.34	3859.64	39.3005	3835.44	2.75364e+09	2.90234e+08	9	24	16	0.996548	0.976884
526	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13206.926614	13215.188202	21	2982.42	3131.37	148.943	3070.59	3.63409e+09	2.90216e+08	11	25	15	0.987762	0.980141
527	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10352.432593	10358.898810	16	2032.89	2171.44	138.551	2111.84	2.86823e+09	2.89938e+08	8	20	13	0.980768	0.99012
528	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11381.048893	11388.145588	4	1674	1756.89	82.8842	1674	5.70656e+08	2.89145e+08	8	21	14	0.917302	0.959197
529	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13086.908985	13095.093202	6	2748.21	2761.77	13.5579	2750.68	1.33058e+09	2.87977e+08	12	24	13	0.997054	0.987416
530	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	31590.226315	31609.987710	4	2719.31	2730.16	10.8487	2724.46	8.45518e+08	2.85413e+08	28	60	27	0.9047	0.760911
531	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10731.867622	10738.566570	3	1628.21	1643.9	15.6892	1643.9	7.4626e+08	2.83233e+08	8	21	13	0.985455	0.951197
532	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12612.770055	12620.680598	3	2390.96	2418	27.0444	2390.96	5.50093e+08	2.82749e+08	13	22	10	0.944041	0.98589
533	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7504.999549	7509.697337	4	2830.11	2843.41	13.2918	2830.11	8.23326e+08	2.81969e+08	6	12	7	0.936126	0.971541
534	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5840.727069	5844.351148	3	1940.11	1956.81	16.6943	1940.11	4.60716e+08	2.81547e+08	5	11	7	0.991816	0.951537
535	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13608.457133	13616.938952	6	3821.94	3863.07	41.1367	3835.44	8.95359e+08	2.80104e+08	10	27	14	0.986243	0.979653
536	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7650.981556	7655.758327	4	3743.94	3755.8	11.8627	3743.94	7.96704e+08	2.79457e+08	6	11	6	0.996826	0.922956
537	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15672.331478	15682.131991	3	2722.98	2750.68	27.6957	2735.53	4.44534e+08	2.78415e+08	15	29	15	0.981578	0.952706
538	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7258.507138	7263.061964	17	2040.17	2144.88	104.706	2059.49	2.50368e+09	2.7822e+08	6	14	9	0.975889	0.974206
539	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10424.527729	10431.043888	10	2754.4	2781.81	27.4053	2767.79	1.48618e+09	2.75758e+08	7	18	12	0.998621	0.972999
540	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12064.289289	12071.877747	8	3033.68	3124.77	91.0961	3124.77	9.31896e+08	2.73202e+08	9	22	13	0.983955	0.990174
541	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15671.338545	15681.139057	4	2724.46	2739.19	14.733	2726.74	8.78621e+08	2.70154e+08	14	31	18	0.990165	0.978573
542	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5515.611996	5519.039209	8	1914.22	1949.02	34.7968	1926.74	9.75884e+08	2.6989e+08	5	11	7	0.995203	0.942106
543	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	14396.708901	14405.658759	4	3654.38	3700.78	46.3956	3667.07	7.7818e+08	2.68383e+08	11	25	13	0.910393	0.995404
544	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5402.693815	5406.068685	10	1454.97	1541.95	86.9828	1482.5	1.26604e+09	2.66428e+08	6	10	5	0.989969	0.996791
545	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10612.807679	10619.439821	4	1855.51	1871.81	16.2935	1855.51	4.72641e+08	2.66201e+08	8	21	13	0.991386	0.824185
546	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11031.671420	11038.551239	5	2477.14	2492.55	15.4071	2481.73	8.35539e+08	2.65964e+08	8	19	12	0.987336	0.947816
547	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7623.422697	7628.195222	2	1103.94	1114.19	10.2543	1103.94	4.90258e+08	2.65864e+08	6	14	9	0.976754	0.880502
548	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12610.778604	12618.689148	6	2379.69	2412.16	32.4725	2394.86	9.23492e+08	2.64453e+08	13	24	12	0.994167	0.990853
549	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7531.438216	7536.147215	5	822.86	884.606	61.7464	884.606	7.14059e+08	2.64442e+08	7	15	9	0.976445	0.913762
550	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10962.912464	10969.753413	7	1603.02	1638.38	35.3594	1615.49	1.26827e+09	2.63999e+08	8	21	14	0.991134	0.977488
551	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	18461.762653	18473.316381	13	3203.33	3265.82	62.4863	3249.8	2.21853e+09	2.62319e+08	12	34	22	0.997429	0.97755
552	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8915.474964	8921.007137	7	3482.37	3522.83	40.4569	3515.14	9.11662e+08	2.58579e+08	7	15	9	0.935059	0.987396
553	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10802.843931	10809.593321	7	1571.21	1603.02	31.8135	1571.21	1.41581e+09	2.5765e+08	8	21	14	0.983816	0.938672
554	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7508.000439	7512.698227	4	2388.72	2469.08	80.3633	2434.46	3.24356e+08	2.57254e+08	7	13	7	0.970756	0.974807
555	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11711.066012	11718.357100	10	3213.09	3262.32	49.2238	3249.8	1.35256e+09	2.54542e+08	8	23	14	0.995765	0.97066
556	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11682.067408	11689.347100	10	3260.39	3416.61	156.223	3260.39	1.11423e+09	2.5425e+08	8	19	12	0.981725	0.984656
557	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5358.925425	5362.261527	6	1755.53	1833.28	77.7545	1799.25	6.3418e+08	2.54213e+08	4	10	6	0.96372	0.568602
558	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15523.372394	15533.096572	10	3762.06	3905.82	143.761	3836.35	1.54872e+09	2.53669e+08	13	28	16	0.960516	0.973553
559	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9101.323514	9106.970064	4	3273.29	3289.48	16.1955	3278.54	5.39225e+08	2.53465e+08	7	15	8	0.993479	0.820864
560	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10768.091451	10774.815368	3	3128.28	3164.36	36.0841	3164.36	5.07495e+08	2.52229e+08	8	18	11	0.943155	0.905723
561	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10420.877803	10427.393961	15	3664.69	3798.93	134.241	3782.82	2.29358e+09	2.51795e+08	7	18	12	0.994701	0.978145
562	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9250.867416	9256.602863	15	3358.59	3446.64	88.0538	3389.4	1.61669e+09	2.51599e+08	7	18	10	0.971923	0.994153
563	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5824.744414	5828.364249	7	1202.55	1240.93	38.3764	1207.32	8.60868e+08	2.51266e+08	6	11	6	0.997377	0.996564
564	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	14410.701798	14419.665573	11	3378.82	3432.68	53.859	3393.66	1.58116e+09	2.51013e+08	12	27	15	0.993268	0.985488
565	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11296.168917	11303.202145	3	3509.89	3525.7	15.8077	3515.14	5.01768e+08	2.49338e+08	11	21	11	0.990591	0.977317
566	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8081.800951	8086.850210	6	1348.18	1372.94	24.7596	1348.18	8.84266e+08	2.49022e+08	7	15	9	0.989032	0.805809
567	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5422.710909	5426.097176	2	1295.04	1322.86	27.8215	1322.86	3.86492e+08	2.48842e+08	4	10	7	0.839498	0.911578
568	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11044.966737	11051.857866	5	1701.55	1752.33	50.7753	1703.48	7.57877e+08	2.47988e+08	8	20	13	0.991571	0.961667
569	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7274.506104	7279.072308	7	2206.34	2304.7	98.3566	2302.94	9.62855e+08	2.4767e+08	6	14	9	0.977587	0.986129
570	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7244.473075	7249.027901	4	2221.17	2257.54	36.3687	2232.2	8.79708e+08	2.4674e+08	6	13	8	0.975974	0.944875
571	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8909.490707	8915.022880	9	3654.38	3684.09	29.7147	3671.69	1.23152e+09	2.46475e+08	7	16	9	0.999027	0.992479
572	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12880.909743	12888.977476	4	2504.76	2524.99	20.2285	2512.01	5.05453e+08	2.44342e+08	13	22	9	0.957723	0.868535
573	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12673.698763	12681.648177	4	3684.09	3696.7	12.606	3688.96	6.67632e+08	2.43364e+08	8	23	16	0.996151	0.992899
574	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10191.216801	10197.592172	10	4202.84	4241.63	38.7869	4206.46	1.20655e+09	2.43065e+08	7	19	13	0.998318	0.957206
575	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7459.001273	7463.669641	17	2529.09	2640.47	111.382	2588.45	2.4361e+09	2.42752e+08	7	13	7	0.996363	0.982299
576	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7993.725570	7998.719753	3	1189.74	1229.26	39.5146	1224.58	6.18757e+08	2.41829e+08	7	15	9	0.971272	0.848822
577	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13205.911957	13214.173545	6	2987.56	3047.2	59.6426	3047.2	8.64127e+08	2.41505e+08	13	23	11	0.982555	0.977666
578	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7805.518525	7810.409685	5	989.581	1016.1	26.5164	1007.3	1.09553e+09	2.41472e+08	6	14	9	0.989097	0.787151
579	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10221.389879	10227.787904	4	2812.43	2878.42	65.9928	2835.87	4.40129e+08	2.41368e+08	7	19	12	0.978459	0.96438
580	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6665.446632	6669.649352	4	1424.81	1446.22	21.4126	1426.67	8.64146e+08	2.41287e+08	6	12	7	0.926606	0.986931
581	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7361.575377	7366.193831	4	2481.73	2492.55	10.8125	2492.55	7.47754e+08	2.4049e+08	5	13	9	0.996656	0.984601
582	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9906.254784	9912.470458	13	3609.16	3658.72	49.567	3634.64	1.67214e+09	2.39676e+08	7	18	11	0.998775	0.990133
583	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8899.835624	8905.362977	6	2455.3	2527.37	72.0692	2520.73	5.75818e+08	2.38594e+08	7	16	10	0.981733	0.952667
584	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10288.450642	10294.887339	12	2188.93	2243.12	54.1819	2192.11	1.32211e+09	2.38024e+08	9	20	11	0.982877	0.975204
585	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10139.433472	10145.779248	4	2792.05	2821.4	29.3437	2800.43	7.65181e+08	2.3792e+08	8	18	11	0.982049	0.975571
586	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10715.827900	10722.515382	3	1717.7	1778.48	60.7824	1778.48	3.82892e+08	2.37402e+08	9	21	12	0.962907	0.898558
587	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	14409.700470	14418.664244	5	3400.77	3426.45	25.6797	3400.77	7.40611e+08	2.37359e+08	12	25	14	0.989881	0.980261
588	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7992.716038	7997.710222	4	1212.54	1224.58	12.0408	1224.58	5.90941e+08	2.35992e+08	7	16	10	0.960049	0.854722
589	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11099.158826	11106.068211	9	1909.03	1995.62	86.5889	1924.95	1.19664e+09	2.35208e+08	10	22	13	0.996637	0.966958
590	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	17479.390258	17490.344756	15	3786.98	3913.19	126.217	3836.35	1.6616e+09	2.34804e+08	12	33	20	0.989314	0.973085
591	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10843.901368	10850.675702	18	1786.96	1882.25	95.2885	1811.79	2.35398e+09	2.33877e+08	8	21	14	0.996341	0.973786
592	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10831.907406	10838.668249	9	1585.09	1643.9	58.8033	1592.73	1.29015e+09	2.33739e+08	8	20	13	0.99013	0.976253
593	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10152.411613	10158.768783	7	2818.04	2896.47	78.4356	2891.87	9.63315e+08	2.32027e+08	7	17	11	0.997501	0.985143
594	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	17478.411769	17489.366268	17	3809.69	3920.76	111.069	3816.18	2.13523e+09	2.30684e+08	14	32	19	0.990021	0.983688
595	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7671.378411	7676.166473	4	1216.98	1234.75	17.7741	1222.27	6.97674e+08	2.29393e+08	6	15	10	0.986828	0.876375
596	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11711.082238	11718.373326	14	3008.51	3149.66	141.152	3025.1	1.31249e+09	2.28e+08	8	20	13	0.99758	0.976132
597	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7256.501652	7261.056477	6	2225.32	2286.22	60.898	2286.22	7.30314e+08	2.27154e+08	6	14	9	0.971754	0.974021
598	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12594.799451	12602.698569	5	2383.28	2483.62	100.34	2483.62	5.96472e+08	2.26971e+08	15	23	9	0.988097	0.986562
599	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10172.385841	10178.745152	6	2805.18	2831.98	26.7963	2810.76	7.83261e+08	2.26911e+08	8	18	11	0.99097	0.964208
600	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10222.405218	10228.803243	10	2818.04	2861.25	43.2105	2835.87	1.42972e+09	2.24837e+08	7	18	12	0.991224	0.987058
601	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8883.809065	8889.336418	15	2621.68	2693.34	71.6612	2638.46	2.37622e+09	2.24697e+08	7	16	10	0.998075	0.981151
602	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10365.451808	10371.929383	2	2707.62	2718.02	10.3996	2718.02	2.98007e+08	2.23947e+08	8	20	11	0.981196	0.803505
603	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8001.734094	8006.733082	2	1300.31	1336.68	36.3676	1336.68	3.61274e+08	2.20894e+08	7	15	7	0.928652	0.815856
604	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7211.531566	7216.059075	15	1823	1937.13	114.131	1926.74	1.44054e+09	2.2019e+08	6	14	9	0.994836	0.984626
605	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15507.344400	15517.054760	2	3956.83	3985.11	28.2864	3985.11	2.31427e+08	2.18118e+08	15	27	12	0.924437	0.991058
606	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	14943.690850	14953.068904	6	3474.29	3491.81	17.5254	3484.57	7.51598e+08	2.17932e+08	13	24	12	0.995172	0.922128
607	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13207.949648	13216.211236	4	2989.23	3124.77	135.539	3124.77	4.81202e+08	2.17854e+08	13	25	10	0.974418	0.910197
608	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7460.002873	7464.673373	11	2524.99	2632.09	107.105	2566.2	1.42086e+09	2.17678e+08	7	13	7	0.990109	0.972088
609	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10894.907849	10901.698450	5	1895.89	1914.22	18.3293	1904.73	7.67964e+08	2.17373e+08	8	21	13	0.989181	0.976341
610	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13206.813689	13215.075277	3	3070.59	3128.28	57.6916	3070.59	4.32766e+08	2.17282e+08	11	24	13	0.938183	0.976807
611	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7261.477210	7266.043413	4	2336.87	2364.02	27.1428	2364.02	6.89949e+08	2.17199e+08	7	13	7	0.955871	0.93617
612	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13820.482648	13829.108406	3	1951.32	1970.93	19.6097	1958.8	5.23931e+08	2.16823e+08	15	25	11	0.902677	0.982114
613	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7813.978446	7818.869607	4	2929.17	2942.29	13.1222	2937.07	6.40214e+08	2.15632e+08	6	13	8	0.989166	0.974369
614	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7780.970280	7785.847936	3	3107	3122.32	15.3202	3107	2.98089e+08	2.14091e+08	6	13	7	0.990388	0.976186
615	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7261.482131	7266.048335	8	2044.56	2188.93	144.37	2100.22	1.01988e+09	2.13194e+08	6	13	8	0.948741	0.944287
616	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15692.427502	15702.255578	3	2712.54	2730.16	17.6208	2722.06	4.62267e+08	2.12845e+08	14	30	16	0.979047	0.96943
617	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5434.696927	5438.083194	5	1436.33	1496.61	60.2786	1454.97	6.20332e+08	2.12682e+08	6	10	5	0.982185	0.994775
